date,all_collisions,injury_collisions,fatal_collisions,tire_failure_inadequate,oversized_vehicle,following_too_closely,unspecified,shoulders_defective_improper,physical_disability,other_electronic_device,brakes_defective,driver_inexperience,backing_unsafely,prescription_medication,view_obstructed_limited,other_vehicular,other_lighting_defects,reaction_to_other_uninvolved_vehicle,traffic_control_disregarded,fell_asleep,tow_hitch_defective,traffic_control_device_improper_non_working,outside_car_distraction,lane_marking_improper_inadequate,illness,glare,pavement_defective,cell_phone_hand_held,headlights_defective,turning_improperly,failure_to_keep_right,aggressive_driving_road_rage,passenger_distraction,pavement_slippery,drugs_illegal,cell_phone_hands_free,fatigued_drowsy,steering_failure,unsafe_speed,unsafe_lane_changing,alcohol_involvement,lost_consciousness,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,animals_action,failure_to_yield_right_of_way,accelerator_defective,driver_inattention_distraction,windshield_inadequate,obstruction_debris
2014-06-28,610,197,1,0,4,0,862,0,9,2,1,13,29,11,2,22,1,5,12,1,0,0,11,0,2,0,1,0,0,22,2,6,6,0,1,0,43,0,2,1,7,10,3,0,0,18,0,86,0,2
2014-06-29,537,167,1,1,3,2,733,0,16,3,2,21,24,13,1,16,0,1,3,4,0,0,8,3,5,0,0,0,0,20,1,0,10,0,0,0,39,0,1,0,16,8,3,0,0,35,0,68,0,1
2014-06-30,609,164,0,1,3,1,805,0,11,0,3,27,27,13,1,26,0,1,4,4,0,0,11,0,1,0,1,0,0,25,0,1,2,0,2,0,62,0,0,0,10,22,1,1,0,38,0,87,0,0
2014-07-01,616,149,0,1,4,1,824,0,10,1,4,8,14,20,3,31,0,0,8,1,0,0,18,2,2,1,0,2,0,15,2,2,2,0,1,0,41,1,2,0,8,19,0,0,0,42,0,95,0,1
2014-07-02,658,155,3,1,3,0,927,0,4,6,1,19,24,15,5,33,0,1,5,0,0,1,9,2,2,1,0,0,0,17,3,3,3,3,0,1,56,0,1,0,5,18,0,0,0,30,0,87,0,2
2014-07-03,740,203,1,0,6,0,991,0,7,1,2,19,35,21,4,14,0,1,10,2,0,1,15,0,4,2,2,0,0,28,3,4,4,11,1,0,68,0,2,1,9,23,3,1,0,37,0,110,0,0
2014-07-04,360,118,1,1,1,0,506,0,5,1,2,3,16,8,0,13,0,1,9,4,0,0,8,0,2,0,0,1,0,8,0,0,4,10,0,0,12,0,1,0,7,9,0,1,0,13,1,48,1,1
2014-07-05,505,219,1,1,3,0,702,0,12,5,1,14,20,13,1,19,0,0,9,0,0,0,8,0,4,1,2,0,0,7,1,3,0,0,3,0,30,1,1,0,19,12,1,0,0,27,0,63,0,1
2014-07-06,450,148,1,1,1,0,655,0,8,3,0,5,6,13,0,12,0,3,8,1,0,4,6,2,1,3,0,0,0,9,1,3,4,0,3,0,24,2,1,1,9,13,1,0,1,26,1,74,0,1
2014-07-07,613,169,0,0,8,0,902,0,13,1,2,13,13,12,1,23,0,4,7,0,0,0,11,0,2,0,0,0,0,18,1,0,5,0,0,0,41,0,4,0,6,17,1,0,1,26,0,81,0,6
2014-07-08,593,140,0,0,4,1,784,0,7,1,0,10,28,13,0,32,0,2,6,2,0,3,12,0,2,2,0,0,0,17,3,0,8,1,0,0,34,0,0,0,5,19,0,0,0,20,1,110,0,5
2014-07-09,569,112,2,0,1,0,799,0,4,3,2,6,17,19,1,17,0,1,11,1,0,0,11,0,3,2,1,0,0,16,1,5,6,2,1,0,32,0,0,0,6,18,0,0,1,26,0,89,0,1
2014-07-10,584,136,1,0,1,2,802,0,4,1,0,12,28,15,0,26,0,0,8,1,0,0,5,0,0,1,0,0,0,16,0,2,4,0,1,1,36,0,1,1,1,27,6,0,0,45,1,89,0,0
2014-07-11,640,178,0,2,5,0,833,0,5,1,2,10,25,23,7,19,0,2,12,3,0,1,11,2,6,0,0,0,0,31,2,8,6,0,0,0,67,2,0,0,5,26,2,0,0,32,1,92,0,3
2014-07-12,550,137,0,0,3,0,780,0,5,3,1,3,17,12,1,14,1,0,7,0,0,0,8,2,1,1,1,0,0,18,1,6,4,0,0,0,52,2,1,0,10,24,0,0,1,23,0,91,0,0
2014-07-13,439,147,1,0,2,1,622,0,12,4,2,8,13,11,2,21,0,1,5,3,1,2,2,0,2,0,0,0,0,15,1,4,6,0,0,0,33,1,3,0,5,11,0,0,0,25,1,62,0,0
2014-07-14,561,143,3,0,6,0,755,0,9,5,1,9,24,14,2,21,0,2,11,1,0,0,13,0,4,0,0,0,0,24,1,1,1,6,1,0,41,1,1,1,5,14,1,0,0,22,0,78,0,3
2014-07-15,587,138,0,0,5,0,806,0,4,4,4,13,24,15,8,26,0,2,11,0,0,0,13,0,0,2,0,0,0,17,0,2,0,21,0,0,46,0,0,0,3,12,1,0,0,33,0,87,0,0
2014-07-16,551,137,0,0,3,0,780,0,13,3,0,13,15,12,3,20,0,2,10,1,0,0,13,0,6,1,0,0,0,12,2,2,5,2,0,0,40,1,0,1,4,19,0,0,0,21,1,86,0,1
2014-07-17,587,124,0,0,2,0,854,0,4,0,1,11,15,9,3,35,0,0,8,0,0,2,6,0,2,2,1,0,0,15,1,2,6,1,0,0,31,0,2,0,6,21,0,0,1,32,0,89,0,1
2014-07-18,624,156,2,1,7,0,850,0,10,4,2,16,22,12,4,37,0,1,8,2,0,0,12,0,2,1,1,0,0,20,4,4,3,0,1,0,47,1,1,1,7,17,1,1,0,28,0,108,0,0
2014-07-19,480,154,0,0,2,0,714,0,3,2,2,13,12,6,0,12,0,3,9,5,0,0,5,0,2,0,0,0,0,14,3,0,3,0,0,0,28,1,0,0,11,13,0,1,2,31,0,83,0,2
2014-07-20,451,125,2,0,1,0,677,0,4,2,1,8,18,5,2,18,0,1,9,1,1,0,11,0,2,0,0,0,0,8,1,1,4,0,0,0,42,1,0,0,8,8,1,0,0,15,0,62,0,2
2014-07-21,557,130,0,1,3,1,759,0,6,5,7,12,24,15,0,18,0,2,6,0,0,0,15,0,0,0,0,0,0,15,2,3,5,0,0,0,44,0,1,1,3,21,0,0,1,30,0,82,0,0
2014-07-22,587,154,0,2,5,0,848,0,8,0,1,9,28,9,4,29,0,0,10,1,0,2,3,1,3,0,0,0,0,20,0,0,1,0,0,0,39,0,0,1,3,20,0,0,1,18,0,83,0,2
2014-07-23,591,130,1,1,3,1,849,0,13,0,3,6,17,11,3,16,0,1,8,1,0,0,5,0,2,1,0,0,0,25,0,3,5,4,0,0,50,1,1,0,2,14,0,0,0,34,0,95,0,1
2014-07-24,539,148,2,2,5,1,794,0,8,3,0,10,20,6,1,13,0,1,9,2,0,0,9,2,3,1,0,0,0,16,0,0,2,0,0,0,36,0,0,0,4,14,1,0,0,22,0,79,0,0
2014-07-25,651,178,2,2,3,0,878,0,5,5,4,25,35,16,3,31,0,0,11,5,0,4,7,0,1,0,1,0,0,19,3,5,5,0,1,0,40,1,2,0,4,17,1,0,0,43,0,107,0,2
2014-07-26,534,148,0,0,2,0,703,0,14,0,0,11,20,11,1,20,0,2,8,3,0,0,12,0,5,0,4,0,0,34,5,2,3,0,2,1,37,1,3,0,8,12,1,1,1,35,0,87,0,0
2014-07-27,475,167,3,0,2,0,695,0,10,2,3,10,20,10,2,16,0,0,13,2,0,0,6,0,3,0,2,0,0,18,0,2,0,2,1,0,36,1,1,1,11,14,0,0,0,15,0,68,0,0
2014-07-28,594,151,1,1,4,0,840,0,6,4,0,9,22,15,1,18,0,2,9,1,0,0,8,0,4,1,0,0,0,14,2,2,5,2,0,0,38,1,2,0,9,10,2,0,1,37,0,98,0,3
2014-07-29,526,124,1,0,4,1,735,0,1,2,1,9,21,13,3,41,0,0,7,1,1,0,7,2,0,1,1,0,0,20,1,6,6,0,0,0,33,0,0,0,2,11,0,0,1,24,0,75,0,3
2014-07-30,605,147,0,1,6,1,860,0,5,2,4,8,25,10,1,25,0,1,5,0,0,0,5,1,2,1,0,0,0,20,3,2,3,0,0,0,39,1,0,0,4,19,1,0,0,30,0,105,0,0
2014-07-31,626,138,1,0,7,1,874,0,6,5,2,12,21,27,2,16,0,1,9,0,0,0,8,1,4,0,1,0,0,18,4,1,3,0,0,0,53,0,0,0,5,27,2,0,0,27,0,102,0,2
2014-08-01,666,167,3,1,11,0,933,0,7,2,2,11,23,18,4,30,0,1,8,3,0,0,11,1,1,0,0,0,0,18,4,1,1,0,1,0,54,1,1,1,7,18,0,0,0,35,0,102,0,0
2014-08-02,540,146,2,1,1,0,774,0,7,3,2,9,18,17,1,20,1,3,12,5,0,0,5,4,1,0,1,2,0,16,4,0,5,10,0,0,49,1,0,0,7,14,0,0,0,15,0,68,0,0
2014-08-03,476,122,0,0,1,0,683,0,7,2,2,8,11,11,1,12,0,0,8,3,0,0,7,0,3,0,1,0,1,5,0,0,4,9,0,0,31,0,2,0,16,12,0,1,0,17,0,77,1,1
2014-08-04,588,176,0,0,10,0,761,0,3,2,2,17,32,15,4,27,0,4,9,1,0,0,8,0,2,2,0,0,0,11,2,6,9,1,1,0,58,1,0,0,5,18,0,0,0,29,3,107,0,2
2014-08-05,606,174,1,2,6,0,816,0,6,0,2,10,18,19,2,32,0,0,12,0,0,0,9,0,2,1,3,0,0,17,0,3,4,0,0,0,55,0,0,0,1,21,0,0,0,29,1,118,0,5
2014-08-06,561,120,1,1,3,1,761,0,3,1,0,13,17,17,1,29,0,1,5,1,0,0,11,0,1,0,1,0,0,19,1,6,6,0,1,0,50,0,0,0,3,21,1,0,0,30,1,90,0,2
2014-08-07,585,156,0,0,4,1,809,0,7,3,2,19,23,20,3,36,0,1,9,1,0,0,8,0,1,1,0,0,0,18,2,1,2,0,0,0,28,0,1,0,0,24,0,0,0,25,1,100,0,5
2014-08-08,601,162,0,0,5,0,809,0,2,1,5,11,22,20,4,32,0,0,9,2,0,0,7,0,2,1,2,0,0,17,1,2,7,0,0,0,55,0,0,0,6,21,0,0,0,37,0,107,0,1
2014-08-09,538,152,0,0,4,1,762,0,8,2,2,8,16,10,0,14,0,0,14,4,0,0,7,0,1,0,0,0,0,21,6,1,7,0,1,0,40,0,3,0,14,18,1,0,0,26,0,93,0,0
2014-08-10,512,166,0,2,2,0,731,0,10,3,0,5,13,19,6,16,0,1,8,0,0,0,9,0,2,0,1,0,0,25,5,4,5,0,0,0,43,2,0,1,7,12,0,0,0,24,1,73,0,1
2014-08-11,604,144,0,1,7,0,771,0,17,1,3,10,24,19,4,25,0,1,19,3,1,0,6,1,0,1,0,0,0,18,1,1,7,0,0,0,45,0,2,2,6,25,0,0,0,33,0,116,0,4
2014-08-12,491,126,1,0,7,0,579,0,8,3,6,9,21,17,3,37,0,1,7,0,0,0,16,1,0,0,1,0,2,12,0,4,6,10,2,0,35,2,0,0,6,19,1,0,1,32,0,96,0,1
2014-08-13,571,155,1,1,4,1,715,0,8,1,0,8,29,9,5,34,0,0,4,2,0,0,13,0,2,2,2,0,0,24,1,3,4,9,1,0,54,0,0,0,4,12,0,0,0,38,0,104,0,1
2014-08-14,624,162,0,3,5,2,798,0,5,2,5,9,27,20,2,70,0,0,12,5,0,0,17,1,5,0,1,0,0,19,4,4,11,2,1,0,44,0,1,0,6,21,0,0,0,37,1,100,0,1
2014-08-15,522,99,1,0,7,0,684,0,4,4,0,17,27,10,3,34,0,3,6,1,0,0,13,0,1,1,0,0,0,26,1,2,1,0,0,0,22,2,1,0,8,23,2,0,0,29,1,96,0,0
2014-08-16,490,143,0,0,1,3,652,0,11,0,3,10,27,10,2,23,0,0,16,1,0,1,8,1,1,1,0,0,0,19,3,1,3,0,1,0,38,2,2,0,10,16,0,0,1,23,0,81,0,1
2014-08-17,476,154,1,2,2,0,640,0,8,0,3,5,15,8,1,21,0,2,10,2,0,0,9,0,0,1,0,0,0,10,3,3,4,1,0,0,39,0,0,0,7,13,0,0,0,27,0,110,0,0
2014-08-18,595,128,2,1,3,0,741,0,8,1,4,8,32,18,0,49,0,2,9,2,0,0,9,0,3,2,0,0,0,30,0,1,13,0,0,0,58,0,0,0,10,19,1,0,0,41,0,99,0,0
2014-08-19,516,134,0,0,5,1,682,0,13,3,2,8,20,11,4,38,0,5,14,1,0,0,10,0,2,1,0,0,0,24,0,3,5,1,0,1,42,0,1,0,0,12,0,0,0,34,2,76,0,0
2014-08-20,551,123,0,0,2,3,711,0,4,1,0,8,20,12,1,53,0,1,6,2,0,1,9,1,0,0,3,0,0,15,2,4,2,0,0,1,44,0,2,1,4,22,0,0,0,30,0,120,0,1
2014-08-21,567,147,0,0,4,0,725,0,20,3,3,11,25,14,2,43,0,0,6,0,0,0,15,2,3,0,0,0,0,25,1,4,5,4,0,0,48,0,1,0,3,26,0,0,0,22,1,97,0,4
2014-08-22,568,157,0,1,10,0,749,0,5,2,1,13,23,4,2,35,0,0,3,1,0,0,9,1,6,1,1,0,0,31,0,3,3,9,1,0,35,1,0,0,11,17,0,0,0,38,0,87,0,2
2014-08-23,454,132,0,0,3,0,584,0,8,1,0,14,17,9,3,27,0,2,18,8,0,0,7,2,2,0,1,0,0,19,5,4,6,1,0,0,27,0,0,0,7,7,0,0,0,25,1,93,0,0
2014-08-24,437,134,1,0,0,0,547,0,12,1,2,12,19,13,1,27,0,1,14,1,0,0,7,6,5,5,1,0,0,12,3,4,5,0,0,0,43,0,1,1,20,12,0,0,0,30,0,78,0,2
2014-08-25,549,129,0,1,8,1,695,0,7,3,1,12,28,13,1,47,0,1,7,5,0,0,5,0,0,2,3,0,0,19,3,2,5,0,0,0,40,0,1,0,3,12,0,0,1,35,1,106,0,2
2014-08-26,608,158,0,1,3,0,749,0,7,2,1,6,29,11,2,51,0,0,12,1,0,0,17,0,1,4,0,0,0,25,2,1,8,0,1,2,59,1,1,2,5,24,1,0,0,52,0,99,0,0
2014-08-27,538,133,1,0,4,0,729,0,2,5,2,12,20,12,2,25,0,3,12,1,0,0,9,0,0,4,0,2,0,13,1,0,7,0,0,0,43,3,1,0,6,22,1,0,0,35,0,97,0,1
2014-08-28,618,149,3,1,4,0,765,0,4,2,3,7,23,20,3,43,0,0,9,1,0,0,9,0,0,2,1,1,1,25,2,0,8,0,3,0,62,1,1,0,5,21,7,0,1,35,0,123,0,2
2014-08-29,630,155,2,2,2,2,798,0,4,5,4,14,34,18,0,28,0,1,3,13,0,0,17,0,2,1,0,0,0,16,1,1,7,0,0,0,66,0,1,1,15,35,2,1,0,39,0,103,0,0
2014-08-30,510,125,2,1,0,0,654,0,14,0,1,10,27,7,2,34,0,3,7,4,0,0,8,0,2,1,3,0,0,17,1,2,2,0,1,0,42,0,1,1,11,17,0,0,1,29,0,104,0,0
2014-08-31,495,148,0,0,2,0,653,0,10,2,1,17,11,14,3,22,0,2,12,0,0,0,7,0,4,0,1,0,0,8,2,1,1,8,0,0,49,3,0,0,12,20,0,0,1,23,0,102,0,0
2014-09-01,392,121,1,0,1,0,512,0,6,1,2,8,14,12,0,14,0,0,9,1,0,0,6,0,1,2,1,0,0,18,5,4,6,2,0,0,20,0,2,0,12,19,0,0,0,22,1,78,0,2
2014-09-02,700,144,0,3,8,1,940,0,12,1,0,8,31,19,3,42,2,1,10,0,0,0,15,0,5,2,1,0,0,17,2,2,3,1,1,0,53,0,1,0,7,20,0,1,0,32,0,156,0,0
2014-09-03,580,148,1,0,10,0,785,0,12,2,2,11,25,11,0,27,0,0,7,2,0,0,11,1,4,1,1,0,0,14,0,3,3,2,1,0,47,0,0,1,5,23,0,0,0,26,0,108,0,2
2014-09-04,727,152,2,1,7,0,895,0,17,4,4,19,32,22,5,52,0,2,16,4,0,0,16,2,2,0,1,0,0,40,3,2,5,0,2,0,55,0,1,0,11,23,1,1,0,41,0,130,0,0
2014-09-05,647,134,1,0,6,0,830,0,9,2,2,8,35,9,3,39,0,0,13,4,0,0,9,6,1,2,1,1,0,27,0,5,0,0,1,0,48,1,1,0,23,21,0,0,1,47,0,120,0,1
2014-09-06,553,138,0,0,1,1,728,0,11,0,4,8,26,13,2,24,0,2,10,0,0,0,11,0,0,0,0,0,0,15,3,7,3,5,0,0,42,0,0,0,20,14,0,0,1,28,1,98,0,0
2014-09-07,477,147,3,2,0,2,607,0,2,2,0,6,17,8,1,34,0,1,16,0,0,1,8,0,3,1,2,0,0,17,3,3,5,2,0,0,25,3,2,0,14,11,0,0,0,33,0,111,0,0
2014-09-08,597,135,0,0,8,0,791,0,10,0,2,13,38,4,2,33,0,2,7,2,0,0,10,2,3,0,1,0,0,30,2,2,4,0,0,0,57,0,1,1,6,24,4,0,0,21,0,108,0,1
2014-09-09,591,135,0,1,7,0,755,0,6,1,0,12,21,12,4,66,0,3,10,3,0,0,12,0,3,0,0,0,0,16,1,2,3,5,1,0,46,1,0,0,4,17,1,0,0,29,0,126,0,1
2014-09-10,618,157,1,0,2,1,781,0,6,0,0,9,17,17,1,49,0,1,9,2,0,0,8,4,2,0,1,0,0,23,1,1,12,2,0,0,64,0,0,0,3,14,0,0,1,41,0,117,0,0
2014-09-11,619,131,0,0,6,1,818,0,7,2,2,10,22,11,6,37,0,2,11,3,0,0,7,3,5,0,1,0,0,26,4,2,5,0,1,0,46,0,1,0,1,23,2,0,0,38,0,109,0,1
2014-09-12,728,213,4,0,4,0,991,0,11,4,1,6,24,19,3,43,0,2,10,0,0,0,16,0,2,0,1,1,0,24,2,2,10,0,0,0,56,1,0,0,4,24,0,0,0,36,0,114,0,2
2014-09-13,558,165,0,0,4,1,741,0,10,7,1,13,24,11,2,17,0,1,17,7,0,0,9,1,3,0,0,0,0,25,4,4,8,11,0,0,47,0,1,0,13,18,0,0,0,29,1,71,0,1
2014-09-14,526,155,0,0,1,0,667,0,11,2,1,16,24,17,0,45,0,0,17,2,0,0,9,1,7,2,0,0,0,24,2,3,2,2,0,0,37,1,2,0,13,12,1,0,0,39,0,96,0,2
2014-09-15,609,143,0,0,7,0,746,0,12,0,3,11,18,16,2,42,0,0,5,2,0,0,11,0,3,2,1,0,0,25,2,1,6,1,2,0,65,1,3,0,8,27,3,0,0,42,0,134,0,2
2014-09-16,613,153,1,0,10,0,766,0,13,3,4,10,24,28,2,36,0,2,7,0,0,0,16,0,1,0,1,0,0,29,1,2,17,11,0,1,47,0,0,0,6,28,0,0,1,35,0,104,0,0
2014-09-17,658,158,1,1,5,0,850,1,10,0,0,12,25,14,4,64,0,1,8,7,0,0,13,1,3,4,0,0,0,21,0,3,6,0,0,0,50,0,1,0,3,23,2,0,0,38,0,115,0,2
2014-09-18,649,177,3,0,1,1,796,0,12,5,1,16,37,18,3,59,0,2,4,3,0,0,4,0,1,2,1,0,0,29,5,4,2,0,2,0,59,0,0,1,8,26,2,0,0,33,0,125,0,0
2014-09-19,646,143,0,1,11,1,843,0,14,0,0,8,23,16,8,30,0,0,7,1,0,0,10,0,2,1,1,0,0,32,2,2,3,0,0,0,56,1,2,0,12,25,1,0,1,39,1,134,0,2
2014-09-20,594,159,0,0,4,0,729,0,6,1,0,10,18,21,4,43,0,0,16,0,0,0,10,2,6,1,0,0,0,22,2,7,12,1,1,0,58,0,1,0,9,18,1,0,1,32,0,109,0,2
2014-09-21,515,166,1,1,3,0,658,0,12,1,1,9,15,16,1,31,0,1,12,0,0,0,6,0,1,0,0,0,0,26,0,4,6,11,1,0,42,0,0,1,12,17,0,0,0,20,0,91,0,1
2014-09-22,661,176,1,1,3,0,846,0,9,4,3,7,29,22,3,70,0,1,9,2,0,0,8,0,3,4,1,0,0,22,0,1,5,0,0,0,56,0,1,0,2,17,0,1,1,52,0,116,1,3
2014-09-23,592,135,2,0,12,0,720,0,10,1,2,6,28,10,7,77,0,2,10,0,0,0,6,4,1,6,0,0,0,26,0,2,7,0,3,0,40,1,2,0,3,17,3,0,1,31,1,108,0,3
2014-09-24,565,106,0,0,5,0,713,0,11,0,0,16,22,22,5,42,0,0,10,0,0,0,13,0,1,0,0,0,0,21,3,4,3,0,1,0,50,1,2,0,5,22,0,0,1,30,0,107,0,1
2014-09-25,490,108,2,4,4,2,618,0,7,5,1,8,22,18,2,60,0,0,13,1,1,0,8,1,1,0,0,0,0,11,2,3,2,15,0,0,36,0,1,0,5,21,0,0,0,19,0,79,0,4
2014-09-26,643,175,0,1,7,0,781,1,7,2,2,20,20,27,6,45,0,0,10,4,0,0,11,0,3,3,1,0,0,29,5,2,15,1,4,0,51,0,1,1,9,31,3,0,0,48,1,100,0,0
2014-09-27,600,175,0,0,6,0,770,0,13,2,1,17,35,26,2,42,0,1,13,1,0,0,12,0,3,1,1,0,0,21,1,4,5,0,0,0,38,0,0,0,6,18,4,0,0,42,0,113,0,1
2014-09-28,512,144,3,2,2,0,612,0,13,4,3,8,15,12,0,19,0,1,11,0,0,0,20,0,4,1,1,0,0,25,7,2,7,0,0,0,46,2,2,0,10,20,0,0,0,33,3,112,0,0
2014-09-29,565,123,0,1,8,1,712,0,8,0,2,9,15,23,1,43,0,5,5,9,0,0,8,0,2,0,0,0,0,21,5,4,6,2,0,0,33,5,3,2,7,24,0,0,1,36,1,97,0,2
2014-09-30,589,147,1,1,11,0,715,0,8,0,2,7,23,19,3,65,0,1,8,1,0,0,12,0,1,0,2,0,0,15,2,4,7,7,0,0,40,4,1,0,2,31,0,0,0,33,0,101,0,2
2014-10-01,559,133,1,2,7,2,705,0,5,1,1,6,20,9,6,60,0,1,10,2,1,0,5,0,2,0,0,0,0,25,1,2,3,8,0,0,49,1,3,0,1,20,1,0,0,33,0,98,0,0
2014-10-02,558,115,0,0,2,0,708,0,8,3,2,7,25,11,3,54,0,2,10,3,0,0,6,1,1,0,0,0,0,21,0,3,4,0,0,0,60,0,2,0,3,24,0,0,0,39,0,96,0,1
2014-10-03,719,230,1,1,7,0,938,0,9,1,1,20,31,15,2,34,0,0,11,5,0,0,10,1,12,1,1,0,0,24,2,2,3,5,1,0,64,0,1,1,9,19,1,0,1,45,0,137,0,3
2014-10-04,531,157,0,2,1,1,714,0,5,6,2,16,13,13,6,18,0,0,13,4,0,0,4,0,2,1,0,0,0,12,1,6,1,17,0,0,43,1,1,0,12,6,3,0,0,27,0,91,0,1
2014-10-05,505,150,0,0,1,0,648,0,4,2,3,8,13,10,0,27,0,0,8,5,1,2,7,0,4,2,0,0,0,22,1,2,4,0,0,0,48,2,0,0,14,21,0,0,0,28,1,119,0,0
2014-10-06,639,152,1,0,5,3,803,0,6,1,3,16,22,28,6,41,0,0,7,1,0,0,9,3,2,6,1,0,0,33,5,3,9,1,0,0,47,1,2,0,7,22,0,0,0,43,0,120,0,4
2014-10-07,619,183,1,0,6,0,815,0,7,6,3,10,20,9,3,48,1,2,9,1,0,1,7,0,1,0,1,0,0,18,1,0,1,0,0,0,59,1,0,0,4,20,0,0,0,34,0,111,0,1
2014-10-08,639,150,1,0,8,1,805,0,8,3,4,9,23,16,4,35,0,2,9,0,0,0,10,0,5,6,2,0,0,20,2,2,7,4,0,0,53,0,2,0,4,28,0,0,1,42,0,144,0,4
2014-10-09,499,121,0,1,4,0,603,0,7,1,1,12,21,14,5,43,0,1,6,4,1,2,6,1,2,0,1,0,0,20,3,1,5,0,0,0,37,0,3,0,2,20,0,0,1,24,1,106,0,1
2014-10-10,541,130,1,0,4,0,686,0,12,1,2,12,22,15,5,46,0,2,5,1,0,0,6,0,1,1,5,0,0,22,2,3,6,0,1,1,46,0,0,0,7,22,3,0,0,33,0,117,0,0
2014-10-11,546,181,0,2,2,1,674,0,12,4,5,1,16,22,3,25,0,3,18,5,0,1,8,0,2,0,1,0,1,23,3,1,6,13,0,0,43,1,3,0,7,16,0,0,0,34,0,115,0,2
2014-10-12,473,161,1,0,3,0,613,0,13,2,0,7,12,11,1,33,0,2,8,1,0,0,7,0,1,2,1,0,0,22,6,3,5,0,1,0,46,1,3,0,7,25,0,1,1,27,1,80,0,0
2014-10-13,450,137,0,0,5,0,521,0,12,1,0,14,23,12,5,45,0,3,6,1,0,0,7,0,1,1,0,0,0,18,1,3,4,7,1,0,38,1,1,0,5,17,0,0,0,26,0,92,0,2
2014-10-14,694,177,1,0,6,0,878,0,9,1,0,12,33,13,2,42,0,3,17,2,0,0,10,2,6,2,0,0,0,31,1,10,4,5,0,0,48,1,1,0,2,25,1,0,0,38,2,141,0,1
2014-10-15,575,143,0,3,2,0,683,1,7,1,2,17,25,15,1,45,0,1,13,3,0,0,14,0,2,0,3,0,0,36,2,1,3,9,1,2,40,2,0,0,8,22,0,0,0,30,0,114,0,2
2014-10-16,602,175,0,1,3,0,760,0,15,2,3,13,26,21,5,50,0,1,9,3,0,1,10,0,6,1,0,0,0,11,7,2,4,17,0,1,41,0,1,1,5,18,2,0,0,42,0,91,0,0
2014-10-17,648,162,3,1,1,1,852,0,10,1,0,23,32,16,4,25,0,0,16,3,0,0,11,0,2,2,2,0,0,27,4,3,12,2,0,0,58,0,0,0,6,21,0,0,0,37,2,97,0,3
2014-10-18,493,163,0,0,1,0,658,0,16,1,0,12,20,4,4,27,0,1,15,0,0,0,10,0,0,0,1,0,0,15,2,8,5,0,0,0,33,0,1,0,8,9,0,0,1,21,0,94,0,0
2014-10-19,483,160,0,0,2,1,592,0,7,2,1,13,21,22,1,26,0,0,15,5,0,0,7,0,2,1,2,0,0,16,5,0,3,2,0,0,32,0,1,0,15,18,0,0,0,32,1,108,0,0
2014-10-20,591,136,1,0,8,0,752,0,7,0,2,20,23,19,3,40,0,1,7,5,0,0,12,0,4,1,0,0,0,22,0,1,5,1,0,0,53,1,0,0,6,24,0,0,0,50,0,95,0,0
2014-10-21,607,132,0,1,6,0,758,0,13,3,3,9,36,19,8,40,0,0,12,1,0,0,14,0,0,2,0,0,0,12,2,2,3,4,0,0,35,2,1,0,4,25,2,0,3,35,0,114,0,1
2014-10-22,708,191,0,0,9,0,884,0,11,2,2,13,24,4,4,47,0,2,16,2,0,2,10,1,4,1,0,0,0,20,0,3,7,31,0,0,67,2,1,1,6,20,0,0,0,45,0,123,0,1
2014-10-23,639,151,1,1,5,2,821,0,13,1,3,2,24,18,3,50,0,5,11,2,0,0,12,0,3,0,1,0,0,25,1,1,0,14,1,0,48,1,2,0,5,22,0,0,0,31,0,108,0,4
2014-10-24,669,156,1,2,4,0,916,0,7,1,2,13,27,15,5,52,0,2,8,0,0,0,10,0,1,0,1,2,0,12,1,6,7,1,0,0,51,1,1,0,3,20,0,0,0,27,0,118,0,1
2014-10-25,515,139,0,0,4,0,729,0,16,3,0,9,13,7,2,18,0,0,8,0,0,1,6,0,1,4,2,0,0,11,3,2,5,0,0,1,51,5,0,1,8,11,0,0,0,20,0,81,0,0
2014-10-26,514,134,2,0,3,0,665,0,9,2,1,14,16,17,0,19,0,3,17,0,0,2,11,0,0,4,1,0,0,18,3,1,1,3,0,0,51,0,4,1,6,19,0,0,0,46,0,79,0,0
2014-10-27,642,184,0,1,10,0,827,0,8,0,2,22,19,19,3,40,0,4,9,1,0,0,9,1,2,5,0,0,0,25,0,2,2,0,0,0,42,0,1,1,5,18,0,0,0,34,1,134,0,2
2014-10-28,571,114,0,0,13,1,752,0,10,1,0,10,19,9,0,27,0,2,2,2,0,0,3,1,1,0,2,0,0,15,0,1,6,0,0,0,53,1,0,0,2,19,0,0,0,26,0,124,0,3
2014-10-29,554,143,2,0,11,0,668,0,9,0,2,8,19,22,2,52,0,4,6,5,0,0,6,0,1,0,0,0,0,28,1,1,8,1,0,3,39,1,0,2,2,22,0,0,0,35,1,116,0,1
2014-10-30,626,116,2,3,11,0,827,0,13,1,0,6,20,17,2,61,0,0,10,0,0,0,10,0,2,1,1,0,0,22,0,8,1,0,1,0,41,0,0,0,5,27,0,0,0,31,0,115,0,1
2014-10-31,668,142,0,2,5,0,864,0,10,3,2,10,29,17,5,52,1,3,12,5,0,0,7,0,6,0,0,0,0,28,2,2,5,1,0,0,55,0,1,1,9,32,0,0,0,35,0,109,0,2
